id,id_,per_num,add_time,age,level,country_id,town_id,village_id,income,out_poverty,status
50,1742652,2,2017,77,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
51,260150,4,2016,52,1,5.13E+11,5.13E+11,5.13E+11,1920,0,1
52,640277,5,2016,43,3,5.13E+11,5.13E+11,5.13E+11,1300,0,1
53,1591487,3,2014,60,1,5.12E+11,5.12E+11,5.12E+11,1473,0,1
54,1746919,3,2016,27,1,5.12E+11,5.12E+11,5.12E+11,8666,0,1
55,494949,3,2017,68,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
56,1073358,4,2015,4,1,5.13E+11,5.13E+11,5.13E+11,1629,0,1
57,1387416,5,2017,92,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
58,1034655,3,2017,57,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
59,1644303,4,2016,5,1,5.12E+11,5.12E+11,5.12E+11,3725,0,1
60,1035404,3,2017,65,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
61,261096,7,2016,56,1,5.13E+11,5.13E+11,5.13E+11,2141,0,1
62,1465621,4,2017,9,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
63,447040,4,2016,25,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
64,1572067,3,2017,32,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
65,902510,3,2015,57,1,5.12E+11,5.12E+11,5.12E+11,1800,0,1
66,635468,8,2016,38,3,5.13E+11,5.13E+11,5.13E+11,2150,0,1
67,1279513,5,2014,33,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
69,1741316,7,2017,74,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
70,1308562,3,2014,29,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
71,671682,3,2017,84,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
72,1625309,3,2017,55,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
73,701528,3,2014,54,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
74,1054916,4,2014,44,1,5.12E+11,5.12E+11,5.12E+11,3175,0,1
75,1019838,5,2017,52,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
76,130760,7,2014,70,2,5.11E+11,5.11E+11,5.11E+11,1760,0,1
77,688361,7,2016,45,3,5.13E+11,5.13E+11,5.13E+11,1740,0,1
78,887910,4,2015,39,1,5.12E+11,5.12E+11,5.12E+11,2570,0,1
79,1214044,4,2014,57,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
80,1641799,4,2016,38,1,5.12E+11,5.12E+11,5.12E+11,3890,0,1
81,848390,6,2015,46,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
82,1017389,2,2017,70,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
83,1724156,7,2016,70,3,5.12E+11,5.12E+11,5.12E+11,1550,0,1
84,1396143,4,2014,32,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
85,1598872,4,2017,69,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
86,477429,6,2014,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
87,1600499,6,2017,6,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
88,758252,2,2017,70,1,5.12E+11,5.12E+11,5.12E+11,1250,0,1
89,886637,3,2017,53,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
90,1660330,5,2016,50,1,5.12E+11,5.12E+11,5.12E+11,4196,0,1
91,1625779,5,2017,44,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
92,514757,1,2017,75,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
93,631864,4,2016,35,3,5.13E+11,5.13E+11,5.13E+11,2280,0,1
94,906415,4,2014,48,1,5.12E+11,5.12E+11,5.12E+11,4275,0,1
95,1545147,3,2016,66,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
96,1733582,2,2017,60,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
97,1688612,2,2017,68,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
98,847175,3,2016,43,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
99,243186,6,2016,53,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
100,710235,2,2016,73,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
101,1302716,4,2017,38,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
102,1516382,5,2017,58,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
103,1823384,2,2013,49,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
104,424941,6,2014,46,1,5.12E+11,5.12E+11,5.12E+11,2700,0,1
105,859417,5,2017,48,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
106,1781695,5,2014,26,1,5.12E+11,5.12E+11,5.12E+11,3236,0,1
107,1225052,1,2014,33,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
108,661678,8,2017,55,2,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
109,1873548,5,2017,65,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
110,214516,3,2016,7,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
111,1393441,2,2014,64,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
112,1250974,3,2015,50,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
113,431862,4,2014,54,1,5.12E+11,5.12E+11,5.12E+11,2890,0,1
114,1275037,4,2015,30,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
115,247511,3,2016,50,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
116,850965,4,2016,56,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
117,567707,5,2016,38,0,5.11E+11,5.11E+11,5.11E+11,1092,0,1
118,1101813,5,2014,15,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
119,656079,3,2017,28,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
120,914995,6,2015,6,1,5.12E+11,5.12E+11,5.12E+11,2000,0,1
121,881591,4,2014,51,1,5.12E+11,5.12E+11,5.12E+11,5200,0,1
122,49524,3,2014,46,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
123,630149,1,2016,52,1,5.12E+11,5.12E+11,5.12E+11,2969,0,1
124,764927,2,2017,51,1,5.12E+11,5.12E+11,5.12E+11,3250,0,1
125,1065314,4,2016,40,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
126,1851807,3,2016,75,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
127,1384972,2,2017,78,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
128,1617518,3,2016,27,1,5.12E+11,5.12E+11,5.12E+11,4735,0,1
129,1447477,4,2014,44,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
130,889877,4,2017,49,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
131,1725832,5,2016,69,3,5.12E+11,5.12E+11,5.12E+11,1500,0,1
132,81172,4,2015,54,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
133,429025,6,2016,38,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
134,169206,4,2017,41,2,5.11E+11,5.11E+11,5.11E+11,2775,0,1
135,1160806,3,2016,65,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
136,1105898,6,2014,67,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
137,1863142,3,2017,72,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
138,1322663,2,2015,48,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
139,1539001,3,2016,52,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
140,1676223,4,2016,66,1,5.12E+11,5.12E+11,5.12E+11,3280,0,1
141,249943,5,2016,66,1,5.13E+11,5.13E+11,5.13E+11,1206,0,1
142,244867,4,2016,50,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
143,1252593,4,2015,56,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
144,1101624,7,2014,53,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
145,582902,3,2017,9,3,5.11E+11,5.11E+11,5.11E+11,2332,0,-1
146,953526,4,2014,26,1,5.13E+11,5.13E+11,5.13E+11,3110,0,1
147,243874,3,2016,35,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
148,763375,2,2017,59,1,5.12E+11,5.12E+11,5.12E+11,2787,0,1
149,607870,1,2014,88,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
150,455907,2,2016,55,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
151,1456170,5,2014,15,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
152,495216,5,2016,32,0,5.11E+11,5.11E+11,5.11E+11,1074,0,1
153,1463663,3,2014,74,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
154,1109851,3,2014,90,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
155,226423,4,2016,19,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
156,79611,6,2015,76,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
157,550083,2,2016,26,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
158,1267981,2,2015,56,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
159,1783385,1,2015,53,1,5.12E+11,5.12E+11,5.12E+11,2490,0,1
160,1106536,4,2014,64,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
161,1117060,3,2014,28,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
162,1553054,6,2017,40,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
163,996762,4,2017,61,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
164,727722,2,2015,62,3,5.11E+11,5.11E+11,5.11E+11,1750,0,1
165,630028,2,2016,76,1,5.12E+11,5.12E+11,5.12E+11,3500,0,1
166,859733,5,2016,63,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
167,513698,5,2017,50,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
168,600049,5,2015,44,2,5.13E+11,5.13E+11,5.13E+11,1812,0,1
169,1499802,6,2014,43,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
170,1435974,2,2014,77,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
171,1281262,3,2014,44,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
172,389783,4,2015,46,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
173,436574,4,2014,69,1,5.12E+11,5.12E+11,5.12E+11,3095,0,1
174,69778,2,2014,53,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
175,365818,4,2016,30,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
176,958009,5,2015,72,1,5.12E+11,5.12E+11,5.12E+11,2094,0,1
177,606579,3,2014,72,1,5.12E+11,5.12E+11,5.12E+11,2203,0,1
178,262389,1,2016,32,1,5.13E+11,5.13E+11,5.13E+11,2000,0,1
179,1522999,6,2017,78,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
180,1342401,2,2017,12,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
181,726535,4,2017,61,1,5.12E+11,5.12E+11,5.12E+11,3700,0,1
182,1674720,1,2016,82,1,5.12E+11,5.12E+11,5.12E+11,2380,0,1
183,1853751,4,2017,24,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
184,1641553,3,2016,17,1,5.12E+11,5.12E+11,5.12E+11,3296,0,1
185,1547243,5,2017,7,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
186,1094154,4,2014,17,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
187,1080697,3,2014,55,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
188,1104918,6,2014,56,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
189,933941,6,2016,66,1,5.11E+11,5.11E+11,5.11E+11,3433,0,1
190,858118,2,2015,76,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
191,1874681,4,2017,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
192,1257856,6,2014,48,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
193,1066196,5,2014,46,1,5.12E+11,5.12E+11,5.12E+11,3470,0,1
194,1157420,6,2016,24,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
195,1377435,3,2014,26,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
196,1467238,7,2016,41,1,5.11E+11,5.11E+11,5.11E+11,3164,0,1
197,1790615,3,2017,23,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
198,223491,2,2016,51,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
199,487840,3,2017,30,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
200,1040930,1,2016,65,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
201,415635,1,2016,2,3,5.13E+11,5.13E+11,5.13E+11,1800,0,1
202,1695174,5,2017,48,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
203,122376,3,2014,65,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
204,144568,3,2016,41,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
205,676649,2,2017,52,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
206,228084,6,2016,17,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
207,1836454,5,2017,20,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
208,130926,1,2014,43,2,5.11E+11,5.11E+11,5.11E+11,2900,0,1
209,1584858,5,2014,48,1,5.12E+11,5.12E+11,5.12E+11,2804,0,1
210,1720045,2,2016,71,3,5.12E+11,5.12E+11,5.12E+11,2223,0,1
211,508909,5,2017,51,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
212,1025983,3,2017,24,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
213,1148640,2,2016,72,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
214,1430255,5,2017,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
215,1778379,4,2016,45,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
216,1171005,7,2016,8,2,5.13E+11,5.13E+11,5.13E+11,3114,0,1
217,516231,3,2017,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
218,1401264,4,2014,56,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
219,1207131,2,2016,83,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
220,882885,5,2014,86,1,5.12E+11,5.12E+11,5.12E+11,3180,0,1
221,34827,4,2014,66,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
222,1891386,7,2014,61,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
223,1061834,3,2015,55,1,5.12E+11,5.12E+11,5.12E+11,3250,0,1
224,1196477,4,2017,39,3,5.13E+11,5.13E+11,5.13E+11,3632,0,1
225,1792642,5,2017,16,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
226,465486,6,2016,44,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
227,145965,2,2016,56,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
228,1145302,2,2016,48,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
229,1828723,3,2016,31,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
230,1066135,5,2014,23,1,5.12E+11,5.12E+11,5.12E+11,3166,0,1
231,1509572,4,2014,31,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,-1
232,1043634,6,2015,31,1,5.12E+11,5.12E+11,5.12E+11,3626,0,1
233,1109609,3,2014,77,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
234,108691,7,2016,50,1,5.11E+11,5.11E+11,5.11E+11,1017,0,1
235,1580821,5,2014,56,1,5.12E+11,5.12E+11,5.12E+11,3680,0,1
236,420451,2,2016,35,0,5.11E+11,5.11E+11,5.11E+11,1750,0,1
237,1213669,4,2017,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
238,989683,12,2017,30,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
239,674311,3,2017,54,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
240,1753606,1,2016,70,1,5.12E+11,5.12E+11,5.12E+11,24140,0,1
241,1752596,1,2016,82,1,5.12E+11,5.12E+11,5.12E+11,3840,0,1
242,238616,7,2016,48,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
243,1272484,3,2017,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
245,124113,3,2014,57,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
246,1579414,6,2014,52,1,5.12E+11,5.12E+11,5.12E+11,3371,0,1
247,65458,1,2014,62,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
248,1075025,6,2015,58,1,5.13E+11,5.13E+11,5.13E+11,1146,0,1
249,416563,8,2014,47,2,5.13E+11,5.13E+11,5.13E+11,3110,0,1
250,97991,3,2016,52,1,5.11E+11,5.11E+11,5.11E+11,2866,0,1
251,425121,4,2014,49,1,5.12E+11,5.12E+11,5.12E+11,2710,0,1
252,936357,2,2016,82,1,5.11E+11,5.11E+11,5.11E+11,2135,0,1
253,77840,6,2015,44,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
254,1844773,6,2017,65,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
255,742803,3,2017,66,1,5.12E+11,5.12E+11,5.12E+11,3588,0,1
256,1276692,2,2014,78,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
257,512383,5,2017,32,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
258,448058,2,2016,64,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
259,1021871,7,2017,44,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
260,993284,4,2017,46,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
261,64114,2,2014,55,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
262,1341551,3,2017,44,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
263,1473380,5,2014,15,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
264,1329166,3,2014,53,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
265,1004416,2,2017,71,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
266,1666197,3,2016,47,1,5.12E+11,5.12E+11,5.12E+11,1926,0,1
267,917475,5,2014,79,1,5.12E+11,5.12E+11,5.12E+11,7989,0,1
268,547157,3,2014,65,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
269,721798,5,2016,21,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
270,798884,1,2017,43,3,5.13E+11,5.13E+11,5.13E+11,2500,0,1
271,40268,5,2014,55,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
272,1095223,3,2014,54,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
273,210999,5,2016,13,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
274,480815,1,2014,80,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
275,1784047,3,2017,80,1,5.12E+11,5.12E+11,5.12E+11,5560,0,1
276,91124,2,2015,39,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
277,977595,4,2017,43,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
278,491579,6,2016,66,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
279,1782190,6,2014,18,1,5.12E+11,5.12E+11,5.12E+11,3995,0,1
280,482596,6,2016,18,0,5.11E+11,5.11E+11,5.11E+11,2433,0,1
281,758758,6,2017,46,1,5.12E+11,5.12E+11,5.12E+11,3750,0,1
282,170588,1,2017,76,2,5.11E+11,5.11E+11,5.11E+11,1500,0,1
283,1738227,6,2017,44,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
284,57736,5,2014,11,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
285,1850492,6,2017,85,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
286,1167881,6,2017,39,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
287,1052895,5,2014,47,1,5.12E+11,5.12E+11,5.12E+11,3315,0,1
288,1468652,2,2014,43,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
289,1112881,6,2014,69,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
290,1194197,11,2017,19,3,5.13E+11,5.13E+11,5.13E+11,2922,0,1
291,1662855,5,2016,29,1,5.12E+11,5.12E+11,5.12E+11,3250,0,1
292,1313040,2,2017,52,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
293,535323,3,2015,62,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
294,1466291,4,2017,37,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
295,38321,5,2014,43,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
296,1037729,2,2017,33,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
297,1129068,1,2014,67,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
298,1672301,5,2014,76,1,5.11E+11,5.11E+11,5.11E+11,3540,0,1
299,1426311,6,2014,61,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
300,658980,1,2017,62,2,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
301,1598238,3,2017,50,1,5.12E+11,5.12E+11,5.12E+11,3753,0,1
302,1051458,6,2015,58,1,5.12E+11,5.12E+11,5.12E+11,3383,0,1
303,504477,4,2017,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
304,1108156,2,2014,92,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
305,686561,2,2016,69,3,5.13E+11,5.13E+11,5.13E+11,1616,0,1
306,1716495,3,2017,65,1,5.12E+11,5.12E+11,5.12E+11,2733,0,1
307,56627,6,2014,22,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
308,630756,6,2016,82,3,5.13E+11,5.13E+11,5.13E+11,1340,0,1
309,242191,1,2016,42,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
310,88001,1,2015,81,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
311,1250269,3,2017,51,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
312,1187926,4,2016,13,2,5.13E+11,5.13E+11,5.13E+11,2806,0,1
313,967172,5,2016,38,1,5.12E+11,5.12E+11,5.12E+11,2226,0,1
314,950967,8,2017,51,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
315,1286829,2,2014,56,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
316,1049436,3,2015,61,1,5.12E+11,5.12E+11,5.12E+11,3160,0,1
317,1180124,4,2016,29,2,5.13E+11,5.13E+11,5.13E+11,1095,0,1
318,1098714,1,2014,60,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
319,171339,5,2017,46,2,5.11E+11,5.11E+11,5.11E+11,1705,0,1
320,1340181,1,2017,55,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
321,1653228,4,2016,23,1,5.12E+11,5.12E+11,5.12E+11,3037,0,1
322,712610,4,2014,48,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
323,1345821,1,2017,68,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
324,1766872,2,2016,68,1,5.12E+11,5.12E+11,5.12E+11,2017,0,1
325,1006222,4,2017,18,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
326,1059095,2,2014,66,1,5.12E+11,5.12E+11,5.12E+11,3330,0,1
327,1201473,5,2016,59,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
328,1282902,4,2016,30,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
329,1079868,4,2014,65,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
330,826834,6,2015,70,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
331,1540062,4,2016,39,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
332,793423,8,2017,35,3,5.13E+11,5.13E+11,5.13E+11,2968,0,1
333,513669,1,2017,50,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
334,543344,3,2014,62,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
335,463018,5,2016,13,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
336,171736,5,2017,50,2,5.11E+11,5.11E+11,5.11E+11,2320,0,1
337,1358795,4,2014,53,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
338,935564,3,2016,40,1,5.11E+11,5.11E+11,5.11E+11,5000,0,1
339,1111161,1,2014,76,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
340,1621817,6,2017,31,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
341,1890745,8,2014,59,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
342,87993,2,2015,63,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
343,1611825,3,2016,63,1,5.12E+11,5.12E+11,5.12E+11,3283,0,1
344,1673580,2,2014,75,1,5.11E+11,5.11E+11,5.11E+11,4391,0,1
345,1339398,5,2017,38,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
346,779099,1,2017,72,1,5.12E+11,5.12E+11,5.12E+11,3444,0,1
347,964163,4,2016,54,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
348,708345,4,2014,32,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
350,611070,2,2014,30,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
351,1167110,2,2017,64,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
352,666610,2,2015,63,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
353,748052,4,2017,54,1,5.12E+11,5.12E+11,5.12E+11,1737,0,1
354,150661,5,2016,51,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
355,1331150,3,2017,52,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
356,1055972,4,2014,55,1,5.12E+11,5.12E+11,5.12E+11,2830,0,1
357,866779,2,2015,65,1,5.12E+11,5.12E+11,5.12E+11,2285,0,1
358,1196381,5,2017,7,3,5.13E+11,5.13E+11,5.13E+11,4928,0,1
359,423882,2,2014,84,1,5.12E+11,5.12E+11,5.12E+11,2937,0,1
360,480841,6,2014,50,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
361,766747,4,2017,72,1,5.12E+11,5.12E+11,5.12E+11,2337,0,1
362,168107,1,2017,59,2,5.11E+11,5.11E+11,5.11E+11,2500,0,1
363,1594513,4,2017,72,1,5.12E+11,5.12E+11,5.12E+11,5512,0,1
364,1219243,5,2017,10,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
365,120557,2,2014,74,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
